year,expansion,n,area_ha_t0,area_ha_t1,gridid
1997,1,2609,101816.82,9890.55,355
1998,0,1590,0,1115.55,355
1998,1,3742,127373.4,9762.75,355
1999,0,1009,0,733.41,355
1999,1,3206,130522.59,9800.19,355
2000,0,1286,0,929.16,355
2000,1,3762,146798.91,12378.87,355
2001,0,842,0,635.5799999999999,355
2001,1,2426,137735.46,8228.16,355
2002,0,687,0,507.87,355
2002,1,2154,143114.04,8472.06,355
2003,0,718,0,517.05,355
2003,1,3020,158760.72,8629.47,355
2004,0,409,0,294.57,355
2004,1,1855,145315.97999999998,6349.23,355
2005,0,798,0,508.41,355
2005,1,3507,177073.47,10785.51,355
2006,0,254,0,173.79,355
2006,1,966,123427.8,3521.6099999999997,355
2007,0,685,0,479.97,355
2007,1,2240,167314.41,8973,355
2008,0,398,0,286.74,355
2008,1,2020,168618.15,7446.78,355
2009,0,454,0,314.09999999999997,355
2009,1,2074,180885.42,9084.51,355
2010,0,343,0,213.66,355
2010,1,2190,183507.12,7353.09,355
2011,0,247,0,152.46,355
2011,1,1883,185485.77,7185.0599999999995,355
2012,0,416,0,242.1,355
2012,1,2768,192941.37,10327.23,355
2013,0,332,0,188.01,355
2013,1,2549,207026.73,10441.8,355
2014,0,250,0,161.91,355
2014,1,1524,186112.44,7746.48,355
2015,0,511,0,311.21999999999997,355
2015,1,2697,188979.39,9744.21,355
2016,0,385,0,279.27,355
2016,1,1912,121316.13,6889.32,355
2017,0,646,0,442.62,355
2017,1,2866,131027.31,8445.96,355
2018,0,579,0,396.45,355
2018,1,2187,119478.51,7967.7,355
2019,0,849,0,663.3,355
2019,1,3166,82878.66,8364.869999999999,355
2020,0,1067,0,770.22,355
2020,1,3377,75719.87999999999,8890.65,355
2021,0,757,0,662.5799999999999,355
2021,1,2464,60992.28,7151.3099999999995,355
2022,0,1311,0,957.87,355
2022,1,3575,54602.91,7804.889999999999,355
2023,0,1140,0,928.08,355
2023,1,3401,58747.23,9577.89,355
1986,0,3339,0,3293.37,356
1986,1,412,973.53,805.41,356
1987,0,1459,0,1347.93,356
1987,1,321,1046.16,541.4399999999999,356
1988,0,1212,0,1060.11,356
1988,1,360,2520.27,692.55,356
1989,0,4582,0,4335.75,356
1989,1,1744,8031.33,3784.77,356
1990,0,2148,0,1755.72,356
1990,1,1660,9442.53,3606.3,356
1991,0,640,0,487.89,356
1991,1,571,6113.61,904.23,356
1992,0,675,0,552.78,356
1992,1,832,9868.05,2960.1,356
1993,0,583,0,501.21,356
1993,1,632,7876.71,1105.47,356
1994,0,596,0,368.1,356
1994,1,1075,12431.88,2017.08,356
1995,0,1279,0,927.18,356
1995,1,2216,18477.99,4852.53,356
1996,0,748,0,551.0699999999999,356
1996,1,1356,16602.66,3417.5699999999997,356
1997,0,1616,0,1297.8,356
1997,1,2149,24919.29,5681.34,356
1998,0,552,0,395.64,356
1998,1,1422,20447.64,2282.49,356
1999,0,612,0,427.05,356
1999,1,1575,24413.4,2681.64,356
2000,0,659,0,449.64,356
2000,1,1710,25467.48,3356.8199999999997,356
2001,0,710,0,480.33,356
2001,1,1762,31816.8,4528.8,356
2002,0,547,0,348.39,356
2002,1,1446,29050.289999999997,3897.27,356
2003,0,346,0,237.87,356
2003,1,1055,24035.67,1797.9299999999998,356
2004,0,217,0,149.94,356
2004,1,854,23283.629999999997,1493.82,356
2005,0,864,0,518.67,356
2005,1,2897,43195.14,6561.54,356
2006,0,515,0,305.37,356
2006,1,1793,35594.189999999995,4027.32,356
2007,0,298,0,194.85,356
2007,1,1215,34691.22,2829.51,356
2008,0,136,0,90.63,356
2008,1,748,31201.29,2057.31,356
2009,0,169,0,114.93,356
2009,1,1053,37217.61,2260.98,356
2010,0,245,0,145.98,356
2010,1,1671,44487.99,4058.64,356
2011,0,249,0,157.5,356
2011,1,1130,40512.15,2980.35,356
2012,0,400,0,238.32,356
2012,1,2328,45767.88,4814.91,356
2013,0,306,0,176.04,356
2013,1,1725,46464.39,3594.51,356
2014,0,139,0,93.15,356
2014,1,990,39968.64,3060.54,356
2015,0,242,0,136.71,356
2015,1,1484,40169.43,2989.62,356
2016,0,213,0,139.23,356
2016,1,1032,24387.75,2395.98,356
2017,0,228,0,152.37,356
2017,1,1341,27012.96,2915.64,356
2018,0,106,0,65.78999999999999,356
2018,1,651,17831.61,1496.7,356
2019,0,351,0,212.67,356
2019,1,1767,19547.73,3029.04,356
2020,0,308,0,192.96,356
2020,1,1321,12857.76,2301.8399999999997,356
2021,0,180,0,120.42,356
2021,1,1015,12642.75,2272.68,356
2022,0,771,0,469.62,356
2022,1,2604,16996.68,4257.72,356
2023,0,476,0,307.26,356
2023,1,1720,13602.51,3608.46,356
1986,0,681,0,1074.96,357
1986,1,147,989.64,375.3,357
1987,0,1318,0,1637.28,357
1987,1,376,1944.18,1057.41,357
1988,0,384,0,440.37,357
1988,1,210,2097.09,533.0699999999999,357
1989,0,1111,0,1086.57,357
1989,1,736,4550.04,1742.4,357
1990,0,1078,0,1001.61,357
1990,1,762,6861.42,2389.68,357
1991,0,203,0,165.15,357
1991,1,310,6613.469999999999,536.49,357
1992,0,220,0,208.35,357
1992,1,304,8211.869999999999,973.89,357
1993,0,170,0,144,357
1993,1,267,7936.74,569.43,357
1994,0,225,0,197.64,357
1994,1,391,10182.33,890.4599999999999,357
1995,0,236,0,244.17,357
1995,1,558,13371.57,1907.82,357
1996,0,369,0,292.86,357
1996,1,678,15324.66,2539.44,357
1997,0,562,0,412.47,357
1997,1,883,18509.4,2659.86,357
1998,0,165,0,117.99,357
1998,1,546,16539.39,1388.79,357
1999,0,291,0,208.35,357
1999,1,655,21308.67,2391.8399999999997,357
2000,0,260,0,173.25,357
2000,1,755,22404.42,2204.19,357
2001,0,213,0,149.57999999999998,357
2001,1,660,24053.76,2194.47,357
2002,0,101,0,76.95,357
2002,1,440,23912.82,2315.61,357
2003,0,255,0,183.33,357
2003,1,615,25975.08,2383.74,357
2004,0,86,0,59.85,357
2004,1,362,24816.33,1507.14,357
2005,0,164,0,100.35,357
2005,1,749,29833.65,2507.04,357
2006,0,106,0,65.97,357
2006,1,606,28615.23,1950.12,357
2007,0,41,0,30.06,357
2007,1,368,27395.64,1503.99,357
2008,0,70,0,45.18,357
2008,1,374,29015.82,1894.32,357
2009,0,51,0,29.07,357
2009,1,411,30007.71,1687.59,357
2010,0,102,0,63,357
2010,1,515,30814.65,2736.99,357
2011,0,183,0,116.82,357
2011,1,463,31424.49,2280.24,357
2012,0,56,0,32.76,357
2012,1,532,32794.11,2016.54,357
2013,0,100,0,57.33,357
2013,1,622,34396.38,2272.77,357
2014,0,67,0,55.71,357
2014,1,535,35506.619999999995,2964.33,357
2015,0,48,0,32.04,357
2015,1,384,25941.33,1666.89,357
2016,0,67,0,53.64,357
2016,1,460,26601.21,1602.45,357
2017,0,87,0,59.31,357
2017,1,537,23116.32,2568.6,357
2018,0,51,0,42.84,357
2018,1,341,20398.68,1313.91,357
2019,0,87,0,59.58,357
2019,1,477,17729.55,1795.77,357
2020,0,124,0,81,357
2020,1,674,13096.8,1666.26,357
2021,0,78,0,64.53,357
2021,1,447,11536.02,1822.32,357
2022,0,354,0,212.13,357
2022,1,1390,15122.88,3155.76,357
2023,0,126,0,94.23,357
2023,1,543,11493.63,1995.84,357
1986,0,313,0,455.76,358
1986,1,75,403.65,214.2,358
1987,0,293,0,335.88,358
1987,1,93,499.5,191.88,358
1988,0,140,0,182.25,358
1988,1,90,819.9,207.09,358
1989,0,365,0,422.91,358
1989,1,193,1792.89,463.68,358
1990,0,164,0,140.04,358
1990,1,127,1658.52,311.21999999999997,358
1991,0,24,0,22.049999999999997,358
1991,1,56,2031.48,175.5,358
1992,0,47,0,45.629999999999995,358
1992,1,102,3006.54,290.88,358
1993,0,36,0,31.68,358
1993,1,79,2755.44,204.66,358
1994,0,46,0,41.04,358
1994,1,104,3610.62,294.12,358
1995,0,75,0,70.38,358
1995,1,150,4560.389999999999,477.09,358
1996,0,95,0,80.55,358
1996,1,135,4995.8099999999995,397.26,358
1997,0,44,0,30.15,358
1997,1,118,5523.03,417.2399999999999,358
1998,0,52,0,35.1,358
1998,1,138,6203.25,448.02,358
1999,0,60,0,46.89,358
1999,1,142,6950.61,505.26,358
2000,0,20,0,21.42,358
2000,1,86,7500.87,402.21,358
2001,0,23,0,16.83,358
2001,1,92,8088.75,416.16,358
2002,0,20,0,14.13,358
2002,1,103,8635.59,546.48,358
2003,0,35,0,20.43,358
2003,1,132,9041.22,484.65,358
2004,0,23,0,11.88,358
2004,1,67,8997.21,457.74,358
2005,0,25,0,17.91,358
2005,1,121,9932.76,614.6999999999999,358
2006,0,16,0,10.17,358
2006,1,60,9898.2,439.38,358
2007,0,12,0,12.87,358
2007,1,52,10028.79,291.78,358
2008,0,9,0,7.29,358
2008,1,51,10176.93,249.57,358
2009,0,7,0,2.88,358
2009,1,80,10757.16,551.3399999999999,358
2010,0,11,0,8.459999999999999,358
2010,1,40,10408.77,319.32,358
2011,0,5,0,2.61,358
2011,1,54,10737.54,353.07,358
2012,0,8,0,3.96,358
2012,1,61,10886.04,460.89,358
2013,0,5,0,3.15,358
2013,1,52,11103.75,428.58,358
2014,0,8,0,9.99,358
2014,1,56,11493.63,449.91,358
2015,0,9,0,7.109999999999999,358
2015,1,43,10312.56,358.2,358
2016,0,27,0,20.16,358
2016,1,104,9741.06,397.26,358
2017,0,15,0,19.89,358
2017,1,61,8168.67,344.88,358
2018,0,19,0,26.729999999999997,358
2018,1,79,7815.51,366.93,358
2019,0,18,0,14.94,358
2019,1,124,6989.58,505.08,358
2020,0,12,0,12.239999999999998,358
2020,1,106,4607.19,304.02,358
2021,0,12,0,12.15,358
2021,1,85,3882.6,252.99,358
2022,0,58,0,44.82,358
2022,1,201,4787.37,375.48,358
2023,0,12,0,10.62,358
2023,1,67,3611.7,177.84,358
1986,0,1547,0,3428.5499999999997,359
1986,1,381,2646.27,1682.91,359
1987,0,1617,0,2892.06,359
1987,1,525,4915.71,2023.74,359
1988,0,1354,0,2391.5699999999997,359
1988,1,603,6831.63,2297.52,359
1989,0,1623,0,2144.52,359
1989,1,1106,13883.67,4801.5,359
1990,0,1483,0,1765.8,359
1990,1,1228,17725.5,3843.99,359
1991,0,1022,0,1376.28,359
1991,1,1113,25304.129999999997,5057.46,359
1992,0,338,0,573.5699999999999,359
1992,1,744,25201.71,2733.66,359
1993,0,581,0,591.03,359
1993,1,1143,31119.93,4371.66,359
1994,0,529,0,559.71,359
1994,1,1239,36406.08,4734.54,359
1995,0,964,0,794.6999999999999,359
1995,1,1738,43509.96,5224.41,359
1996,0,325,0,349.2,359
1996,1,792,40917.24,3583.35,359
1997,0,377,0,395.19,359
1997,1,887,45288.9,3612.06,359
1998,0,345,0,338.21999999999997,359
1998,1,1240,54524.34,5674.95,359
1999,0,326,0,347.13,359
1999,1,921,55277.189999999995,4508.91,359
2000,0,279,0,242.73,359
2000,1,888,57446.009999999995,3911.13,359
2001,0,503,0,445.95,359
2001,1,1373,65903.94,6435.719999999999,359
2002,0,234,0,264.33,359
2002,1,905,68233.59,5415.75,359
2003,0,406,0,313.2,359
2003,1,1247,77653.26,6775.38,359
2004,0,516,0,445.77,359
2004,1,1085,81120.06,6372.8099999999995,359
2005,0,467,0,359.55,359
2005,1,1067,89507.06999999999,8266.32,359
2006,0,252,0,196.02,359
2006,1,745,93784.95,6050.97,359
2007,0,155,0,144,359
2007,1,541,95759.37,4363.11,359
2008,0,76,0,83.97,359
2008,1,477,99549.18,4880.88,359
2009,0,339,0,247.95,359
2009,1,630,88012.34999999999,2260.98,359
2010,0,225,0,156.15,359
2010,1,484,126421.02,6513.12,359
2011,0,369,0,278.82,359
2011,1,609,131703.21,7460.46,359
2012,0,71,0,49.14,359
2012,1,299,136112.58,4708.17,359
2013,0,74,0,57.239999999999995,359
2013,1,396,139361.31,7732.53,359
2014,0,59,0,37.17,359
2014,1,441,143405.91,6867.2699999999995,359
2015,0,94,0,54.81,359
2015,1,439,137307.15,8856,359
2016,0,136,0,110.97,359
2016,1,512,133029.99,6502.41,359
2017,0,125,0,83.78999999999999,359
2017,1,397,127275.03,7200.2699999999995,359
2018,0,112,0,80.28,359
2018,1,454,123243.48,7178.58,359
2019,0,161,0,116.28,359
2019,1,529,118007.82,7934.76,359
2020,0,190,0,162.54,359
2020,1,606,108413.01,6655.7699999999995,359
2021,0,184,0,150.03,359
2021,1,552,102508.83,7126.65,359
2022,0,210,0,166.59,359
2022,1,477,99293.58,6567.929999999999,359
2023,0,224,0,196.38,359
2023,1,629,96929.82,5343.57,359
1986,0,10083,0,15183.36,360
1986,1,1413,8231.58,4787.19,360
1987,0,6062,0,9005.49,360
1987,1,1917,13269.78,5133.87,360
1988,0,5057,0,7338.6,360
1988,1,2328,17967.51,6291.9,360
1989,0,8729,0,9043.29,360
1989,1,4613,37413.36,13561.83,360
1990,0,4536,0,5004.8099999999995,360
1990,1,4271,65494.8,12189.42,360
1991,0,3158,0,3610.53,360
1991,1,4239,92150.82,17081.91,360
1992,0,1233,0,1496.7,360
1992,1,2667,90014.48999999999,8651.699999999999,360
1993,0,2683,0,2457.54,360
1993,1,4902,123246.81,14600.7,360
1994,0,1882,0,1756.71,360
1994,1,4415,135727.11,15292.62,360
1995,0,2213,0,1893.24,360
1995,1,5127,156053.79,16638.48,360
1996,0,1344,0,1272.06,360
1996,1,3704,165074.22,14175.36,360
1997,0,1605,0,1460.79,360
1997,1,3199,168011.28,11563.65,360
1998,0,1329,0,1095.3,360
1998,1,4458,197962.65,17789.13,360
1999,0,1181,0,1081.53,360
1999,1,3098,198635.31,13421.25,360
2000,0,2197,0,1581.03,360
2000,1,3904,217280.25,13390.74,360
2001,0,1008,0,768.42,360
2001,1,3149,245595.42,15989.58,360
2002,0,946,0,850.68,360
2002,1,2762,261124.29,20495.879999999997,360
2003,0,1278,0,985.95,360
2003,1,3981,287682.3,21812.04,360
2004,0,820,0,641.79,360
2004,1,2405,293967.54,16546.23,360
2005,0,993,0,749.34,360
2005,1,2960,316829.33999999997,23309.01,360
2006,0,677,0,552.42,360
2006,1,2044,329570.1,18490.59,360
2007,0,504,0,433.08,360
2007,1,1693,340127.55,14577.3,360
2008,0,372,0,315.99,360
2008,1,1571,354670.2,17012.79,360
2009,0,912,0,587.52,360
2009,1,1761,301585.05,4751.82,360
2010,0,1000,0,661.41,360
2010,1,1694,460545.93,21930.84,360
2011,0,432,0,313.2,360
2011,1,1562,475217.55,26482.32,360
2012,0,259,0,185.04,360
2012,1,1171,482090.76,14224.23,360
2013,0,213,0,134.19,360
2013,1,1316,491910.66,26409.06,360
2014,0,219,0,156.87,360
2014,1,1195,498082.68,23906.88,360
2015,0,281,0,174.24,360
2015,1,1618,481248.3599999999,27596.699999999997,360
2016,0,312,0,236.97,360
2016,1,1410,459839.79,20258.91,360
2017,0,370,0,266.4,360
2017,1,1308,445666.5,23826.33,360
2018,0,419,0,288.36,360
2018,1,1612,432488.34,19965.78,360
2019,0,757,0,578.52,360
2019,1,2075,375495.21,24656.129999999997,360
2020,0,623,0,458.91,360
2020,1,2277,340363.07999999996,15525.18,360
2021,0,612,0,528.5699999999999,360
2021,1,1848,310672.88999999996,14408.91,360
2022,0,1134,0,860.22,360
2022,1,3255,316202.31,26219.519999999997,360
2023,0,711,0,559.0799999999999,360
2023,1,2295,280741.58999999997,10961.1,360
1986,0,3490,0,3062.43,361
1986,1,236,827.4599999999999,403.83,361
1987,0,1034,0,993.06,361
1987,1,281,1123.02,397.71,361
1988,0,1152,0,913.95,361
1988,1,367,1468.4399999999998,428.67,361
1989,0,2328,0,1696.5,361
1989,1,811,2930.94,946.44,361
1990,0,1294,0,1077.21,361
1990,1,818,4068.18,1220.94,361
1991,0,920,0,737.73,361
1991,1,694,4243.139999999999,1187.46,361
1992,0,492,0,368.28,361
1992,1,430,2891.7,527.49,361
1993,0,682,0,557.1,361
1993,1,672,5515.2,1088.55,361
1994,0,630,0,467.64,361
1994,1,822,6117.66,1138.77,361
1995,0,772,0,552.06,361
1995,1,1021,7185.87,1449.72,361
1996,0,604,0,423,361
1996,1,804,7769.339999999999,1212.03,361
1997,0,731,0,553.9499999999999,361
1997,1,721,7853.04,1167.66,361
1998,0,852,0,565.38,361
1998,1,1441,10185.48,1729.26,361
1999,0,317,0,242.55,361
1999,1,431,8179.2,760.5,361
2000,0,681,0,448.56,361
2000,1,1069,11641.41,1523.61,361
2001,0,395,0,270.71999999999997,361
2001,1,728,11087.28,1159.38,361
2002,0,309,0,241.56,361
2002,1,697,11224.62,1155.42,361
2003,0,1131,0,728.55,361
2003,1,1720,15520.77,2195.73,361
2004,0,246,0,178.01999999999998,361
2004,1,508,12577.32,1184.4,361
2005,0,390,0,296.28,361
2005,1,806,14557.05,1478.52,361
2006,0,368,0,279.63,361
2006,1,762,15675.66,1586.88,361
2007,0,302,0,257.4,361
2007,1,735,16162.29,1385.37,361
2008,0,273,0,207.36,361
2008,1,784,17799.93,1337.58,361
2009,0,418,0,280.62,361
2009,1,1424,19900.98,1723.23,361
2010,0,216,0,171.9,361
2010,1,518,17833.41,879.75,361
2011,0,229,0,157.32,361
2011,1,677,19501.2,1397.52,361
2012,0,310,0,223.02,361
2012,1,949,20646.45,1545.57,361
2013,0,227,0,183.51,361
2013,1,687,20885.76,1386,361
2014,0,247,0,193.86,361
2014,1,778,22334.039999999997,1495.98,361
2015,0,272,0,196.29,361
2015,1,1029,21254.76,1720.53,361
2016,0,255,0,196.92,361
2016,1,613,18709.47,1134.54,361
2017,0,331,0,232.11,361
2017,1,818,20029.77,1614.24,361
2018,0,283,0,212.04,361
2018,1,808,19935.36,1474.74,361
2019,0,345,0,283.86,361
2019,1,830,17714.97,1581.57,361
2020,0,352,0,273.06,361
2020,1,902,17042.489999999998,1733.76,361
2021,0,252,0,253.17,361
2021,1,495,14836.32,1097.37,361
2022,0,663,0,431.19,361
2022,1,1784,18420.3,2745.27,361
2023,0,301,0,259.83,361
2023,1,647,14258.88,1358.91,361
1986,0,3872,0,3060.54,362
1986,1,149,210.51,172.89,362
1987,0,547,0,530.01,362
1987,1,97,301.95,123.48,362
1988,0,1112,0,822.24,362
1988,1,223,574.56,280.8,362
1989,0,3200,0,2266.65,362
1989,1,762,1345.5,932.49,362
1990,0,1464,0,1090.62,362
1990,1,499,1009.08,498.96,362
1991,0,849,0,657.81,362
1991,1,423,1097.82,437.22,362
1992,0,936,0,773.37,362
1992,1,543,1272.51,572.49,362
1993,0,499,0,410.67,362
1993,1,370,1032.12,364.23,362
1994,0,834,0,588.42,362
1994,1,934,2360.52,813.51,362
1995,0,914,0,699.2099999999999,362
1995,1,767,1751.31,698.49,362
1996,0,756,0,572.9399999999999,362
1996,1,697,2556,646.29,362
1997,0,1419,0,1060.2,362
1997,1,857,2065.68,804.78,362
1998,0,1119,0,753.75,362
1998,1,1406,4100.3099999999995,1315.98,362
1999,0,422,0,351.09,362
1999,1,355,1165.77,403.38,362
2000,0,1123,0,799.65,362
2000,1,1036,2939.4,976.86,362
2001,0,597,0,475.2,362
2001,1,724,2226.33,662.9399999999999,362
2002,0,486,0,371.97,362
2002,1,735,2291.67,686.16,362
2003,0,3281,0,2341.7999999999997,362
2003,1,2241,4926.51,2320.65,362
2004,0,935,0,646.11,362
2004,1,1079,3320.46,1043.46,362
2005,0,583,0,450,362
2005,1,948,3330.18,877.86,362
2006,0,727,0,540.9,362
2006,1,1200,4362.21,1181.7,362
2007,0,508,0,428.22,362
2007,1,708,3157.65,714.3299999999999,362
2008,0,507,0,406.26,362
2008,1,1076,4733.01,1077.3,362
2009,0,475,0,347.76,362
2009,1,1590,6103.8,1456.02,362
2010,0,574,0,409.23,362
2010,1,1495,5742.45,1365.9299999999998,362
2011,0,290,0,228.15,362
2011,1,590,3184.65,698.9399999999999,362
2012,0,672,0,470.61,362
2012,1,1745,6282,1554.12,362
2013,0,285,0,251.37,362
2013,1,654,4084.92,742.68,362
2014,0,300,0,237.87,362
2014,1,700,4321.98,788.22,362
2015,0,662,0,443.61,362
2015,1,2345,9625.86,2433.15,362
2016,0,266,0,231.84,362
2016,1,449,2119.23,450,362
2017,0,392,0,334.26,362
2017,1,698,2781.0899999999997,707.22,362
2018,0,562,0,402.75,362
2018,1,1521,6593.219999999999,1567.62,362
2019,0,442,0,306.63,362
2019,1,1395,5596.83,1264.59,362
2020,0,625,0,448.02,362
2020,1,1606,5025.15,1573.9199999999998,362
2021,0,330,0,323.37,362
2021,1,371,1750.41,434.79,362
2022,0,1620,0,1068.12,362
2022,1,3223,8534.34,3527.01,362
2023,0,312,0,253.53,362
2023,1,546,3841.65,646.11,362
1986,0,4990,0,4476.96,363
1986,1,303,716.4,491.13,363
1987,0,2243,0,2451.51,363
1987,1,339,4667.22,709.02,363
1988,0,2738,0,2316.33,363
1988,1,442,3673.08,717.5699999999999,363
1989,0,6651,0,5158.08,363
1989,1,1582,6728.759999999999,2202.39,363
1990,0,1372,0,1303.29,363
1990,1,640,6218.82,1082.16,363
1991,0,2740,0,2316.15,363
1991,1,1642,10525.95,2582.19,363
1992,0,1876,0,1701.09,363
1992,1,1103,8864.01,1634.04,363
1993,0,1670,0,1340.55,363
1993,1,2355,13990.23,3022.65,363
1994,0,2065,0,1523.43,363
1994,1,2469,13171.05,2818.44,363
1995,0,1272,0,1149.75,363
1995,1,1252,11617.11,1824.93,363
1996,0,1122,0,989.37,363
1996,1,1461,11019.78,2099.52,363
1997,0,1878,0,1598.31,363
1997,1,1944,15006.42,2622.7799999999997,363
1998,0,1383,0,1070.1,363
1998,1,2549,15691.41,2600.8199999999997,363
1999,0,1227,0,1000.98,363
1999,1,1974,15178.41,2515.77,363
2000,0,1510,0,1183.41,363
2000,1,1911,16379.64,2455.02,363
2001,0,629,0,543.42,363
2001,1,1195,12709.98,1413.27,363
2002,0,1481,0,1013.94,363
2002,1,4006,26223.66,5353.469999999999,363
2003,0,3429,0,2507.31,363
2003,1,4536,26387.37,5817.15,363
2004,0,654,0,476.28,363
2004,1,1213,16422.57,1560.6,363
2005,0,1073,0,761.4,363
2005,1,3002,26381.43,3812.22,363
2006,0,1110,0,883.4399999999999,363
2006,1,3015,30153.51,4092.3,363
2007,0,828,0,745.92,363
2007,1,1439,20600.37,2181.51,363
2008,0,1036,0,770.5799999999999,363
2008,1,2813,27261.36,3387.96,363
2009,0,765,0,482.04,363
2009,1,4240,34269.119999999995,6078.5999999999995,363
2010,0,400,0,347.84999999999997,363
2010,1,1639,24894.54,2516.67,363
2011,0,572,0,446.85,363
2011,1,1501,17072.64,2045.7,363
2012,0,857,0,704.61,363
2012,1,2599,32945.85,3406.77,363
2013,0,432,0,335.34,363
2013,1,1854,27009.99,2241.99,363
2014,0,549,0,447.93,363
2014,1,2052,32391.449999999997,3053.7,363
2015,0,1193,0,792.0899999999999,363
2015,1,6127,50563.17,9516.96,363
2016,0,482,0,425.7,363
2016,1,1410,18497.7,1879.2,363
2017,0,623,0,483.12,363
2017,1,2758,31860,4103.639999999999,363
2018,0,708,0,540.54,363
2018,1,1917,22857.12,2572.38,363
2019,0,679,0,520.29,363
2019,1,2999,24166.35,3783.6,363
2020,0,1018,0,782.91,363
2020,1,3784,28528.379999999997,5299.469999999999,363
2021,0,418,0,371.34,363
2021,1,1087,12389.67,1601.46,363
2022,0,3285,0,2040.93,363
2022,1,9648,42409.98,13283.73,363
2023,0,515,0,479.79,363
2023,1,873,9976.59,1152.45,363
1986,0,6249,0,5112.99,364
1986,1,458,1300.68,853.1999999999999,364
1987,0,1794,0,1748.7,364
1987,1,471,6159.5999999999995,976.77,364
1988,0,1678,0,1517.4,364
1988,1,458,5182.11,826.74,364
1989,0,5294,0,4093.65,364
1989,1,1611,8549.46,2251.08,364
1990,0,2486,0,2098.08,364
1990,1,1213,10073.25,1834.02,364
1991,0,3245,0,2479.41,364
1991,1,1746,12983.94,2302.11,364
1992,0,889,0,901.8,364
1992,1,583,10235.79,1134.09,364
1993,0,1733,0,1408.41,364
1993,1,1546,13136.31,2068.92,364
1994,0,1317,0,1028.97,364
1994,1,1872,14675.94,2322.18,364
1995,0,2003,0,1427.6699999999998,364
1995,1,2046,17176.14,2552.76,364
1996,0,876,0,790.65,364
1996,1,909,12003.12,1515.06,364
1997,0,1143,0,935.55,364
1997,1,1455,15590.61,2002.95,364
1998,0,1216,0,881.1,364
1998,1,1627,17484.66,1976.4,364
1999,0,1535,0,1105.38,364
1999,1,2155,19484.19,2716.74,364
2000,0,898,0,746.8199999999999,364
2000,1,1348,17236.53,2117.79,364
2001,0,530,0,476.01,364
2001,1,840,14900.85,1199.79,364
2002,0,775,0,566.4599999999999,364
2002,1,1610,19331.01,2108.52,364
2003,0,3024,0,2024.91,364
2003,1,3923,25625.43,4621.86,364
2004,0,501,0,438.84,364
2004,1,912,16135.56,1227.6,364
2005,0,1067,0,792.99,364
2005,1,2242,23527.98,3156.0299999999997,364
2006,0,949,0,705.78,364
2006,1,1729,21935.52,2046.87,364
2007,0,1027,0,736.1999999999999,364
2007,1,1272,20506.05,1523.07,364
2008,0,586,0,494.01,364
2008,1,1162,19949.31,1450.62,364
2009,0,536,0,412.74,364
2009,1,2243,28701.27,2942.5499999999997,364
2010,0,652,0,556.56,364
2010,1,1528,26817.39,2200.68,364
2011,0,200,0,145.79999999999998,364
2011,1,617,5988.78,806.9399999999999,364
2012,0,877,0,743.22,364
2012,1,1631,27923.76,2551.23,364
2013,0,451,0,402.3,364
2013,1,1040,24044.76,1473.66,364
2014,0,525,0,429.48,364
2014,1,1281,26692.47,1913.4,364
2015,0,805,0,502.83,364
2015,1,2900,33466.59,3828.33,364
2016,0,354,0,341.55,364
2016,1,799,15207.03,1250.1,364
2017,0,1380,0,1118.52,364
2017,1,2188,21802.5,3181.95,364
2018,0,994,0,838.4399999999999,364
2018,1,1250,18357.21,2166.75,364
2019,0,1701,0,1257.03,364
2019,1,2441,22949.46,3407.67,364
2020,0,699,0,571.5,364
2020,1,1412,18819.81,1962.27,364
2021,0,499,0,472.5,364
2021,1,805,14199.12,1158.12,364
2022,0,4108,0,2756.16,364
2022,1,6121,33252.57,8211.33,364
2023,0,485,0,481.32,364
2023,1,685,12535.92,973.71,364
1986,0,6528,0,5895.45,365
